security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,1. p999999_trade_value,571234.0,571234.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,3. p9999_trade_value,497000.0,475000.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,4. p999_trade_value,367290.0,170050.0,14.0,18.0,0.7777777777777778,0.55,2. BELOW BASELINE,16.0,21.0,0.7619047619047619
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,5. p99_trade_value,168750.0,56143.99999999999,94.0,181.0,0.5193370165745856,0.55,2. BELOW BASELINE,110.0,202.0,0.5445544554455446
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,6. p95_trade_value,55969.99999999999,23100.0,446.0,808.0,0.551980198019802,0.55,2. BELOW BASELINE,556.0,1010.0,0.5504950495049505
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,7. p90_trade_value,23099.999999999996,15300.0,571.0,1017.0,0.5614552605703048,0.55,2. BELOW BASELINE,1127.0,2027.0,0.5559940799210656
ASTS,Computer and Technology,Wireless Equipment,45__1,45,1.0,8. p75_trade_value,15294.999999999998,8398.0,1610.0,3019.0,0.5332891685988738,0.55,2. BELOW BASELINE,2737.0,5046.0,0.5424098295679747
AVNW,Computer and Technology,Wireless Equipment,0__2,0,2.0,1. p999999_trade_value,4130.0,4130.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CLFD,Computer and Technology,Wireless Equipment,10__0,10,0.0,1. p999999_trade_value,21440.0,21440.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CLFD,Computer and Technology,Wireless Equipment,10__0,10,0.0,7. p90_trade_value,10000.0,10000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CLFD,Computer and Technology,Wireless Equipment,10__0,10,0.0,8. p75_trade_value,8900.0,8640.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,4.0,0.25
CMTL,Computer and Technology,Wireless Equipment,15__0,15,0.0,1. p999999_trade_value,20000.0,20000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,0.0,6. p95_trade_value,13500.0,13500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,0.0,7. p90_trade_value,12780.0,12780.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
CMTL,Computer and Technology,Wireless Equipment,15__0,15,0.0,8. p75_trade_value,11250.0,6182.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,6.0,7.0,0.8571428571428571
ERIC,Computer and Technology,Wireless Equipment,15__0,15,0.0,1. p999999_trade_value,46500.0,46500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ERIC,Computer and Technology,Wireless Equipment,15__0,15,0.0,6. p95_trade_value,39000.0,37415.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
ERIC,Computer and Technology,Wireless Equipment,15__0,15,0.0,7. p90_trade_value,27060.000000000004,21070.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,1.0,6.0,0.16666666666666666
ERIC,Computer and Technology,Wireless Equipment,15__0,15,0.0,8. p75_trade_value,20755.0,8750.0,0.0,7.0,0.0,0.55,2. BELOW BASELINE,1.0,13.0,0.07692307692307693
IDCC,Computer and Technology,Wireless Equipment,25__0,25,0.0,1. p999999_trade_value,22500.0,22500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
IDCC,Computer and Technology,Wireless Equipment,25__0,25,0.0,5. p99_trade_value,19250.0,19250.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
IDCC,Computer and Technology,Wireless Equipment,25__0,25,0.0,6. p95_trade_value,15179.999999999998,10070.0,6.0,9.0,0.6666666666666666,0.55,1. ABOVE BASELINE,8.0,11.0,0.7272727272727273
IDCC,Computer and Technology,Wireless Equipment,25__0,25,0.0,7. p90_trade_value,10000.0,7920.0,4.0,10.0,0.4,0.55,2. BELOW BASELINE,12.0,21.0,0.5714285714285714
IDCC,Computer and Technology,Wireless Equipment,25__0,25,0.0,8. p75_trade_value,7819.999999999999,5280.0,21.0,30.0,0.7,0.55,2. BELOW BASELINE,33.0,51.0,0.6470588235294118
JNPR,Computer and Technology,Wireless Equipment,25__2,25,2.0,1. p999999_trade_value,425000.0,425000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
JNPR,Computer and Technology,Wireless Equipment,25__2,25,2.0,5. p99_trade_value,405680.0,391995.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
JNPR,Computer and Technology,Wireless Equipment,25__2,25,2.0,6. p95_trade_value,300000.0,90000.0,6.0,11.0,0.5454545454545454,0.55,2. BELOW BASELINE,9.0,14.0,0.6428571428571429
JNPR,Computer and Technology,Wireless Equipment,25__2,25,2.0,7. p90_trade_value,84000.0,50000.0,3.0,14.0,0.21428571428571427,0.55,2. BELOW BASELINE,12.0,28.0,0.42857142857142855
JNPR,Computer and Technology,Wireless Equipment,25__2,25,2.0,8. p75_trade_value,47500.0,9180.000000000002,14.0,39.0,0.358974358974359,0.55,2. BELOW BASELINE,26.0,67.0,0.3880597014925373
MSI,Computer and Technology,Wireless Equipment,25__0,25,0.0,1. p999999_trade_value,98209.99999999999,98209.99999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MSI,Computer and Technology,Wireless Equipment,25__0,25,0.0,5. p99_trade_value,73500.0,49600.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
MSI,Computer and Technology,Wireless Equipment,25__0,25,0.0,6. p95_trade_value,29321.000000000004,19950.0,4.0,9.0,0.4444444444444444,0.55,2. BELOW BASELINE,7.0,12.0,0.5833333333333334
MSI,Computer and Technology,Wireless Equipment,25__0,25,0.0,7. p90_trade_value,19750.0,13300.0,10.0,15.0,0.6666666666666666,0.55,2. BELOW BASELINE,17.0,27.0,0.6296296296296297
MSI,Computer and Technology,Wireless Equipment,25__0,25,0.0,8. p75_trade_value,13200.0,8930.0,22.0,32.0,0.6875,0.55,2. BELOW BASELINE,39.0,59.0,0.6610169491525424
NOK,Computer and Technology,Wireless Equipment,20__0,20,0.0,1. p999999_trade_value,57419.99999999999,57419.99999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
NOK,Computer and Technology,Wireless Equipment,20__0,20,0.0,6. p95_trade_value,17376.0,10530.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
NOK,Computer and Technology,Wireless Equipment,20__0,20,0.0,7. p90_trade_value,10500.000000000002,8928.0,1.0,3.0,0.3333333333333333,0.55,2. BELOW BASELINE,3.0,6.0,0.5
NOK,Computer and Technology,Wireless Equipment,20__0,20,0.0,8. p75_trade_value,8814.0,6500.0,6.0,9.0,0.6666666666666666,0.55,2. BELOW BASELINE,9.0,15.0,0.6
VSAT,Computer and Technology,Wireless Equipment,20__0,20,0.0,1. p999999_trade_value,140000.0,140000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
VSAT,Computer and Technology,Wireless Equipment,20__0,20,0.0,5. p99_trade_value,40500.0,40500.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
VSAT,Computer and Technology,Wireless Equipment,20__0,20,0.0,6. p95_trade_value,32980.0,15360.000000000002,6.0,7.0,0.8571428571428571,0.55,2. BELOW BASELINE,7.0,9.0,0.7777777777777778
VSAT,Computer and Technology,Wireless Equipment,20__0,20,0.0,7. p90_trade_value,13860.0,11300.0,5.0,8.0,0.625,0.55,2. BELOW BASELINE,12.0,17.0,0.7058823529411765
VSAT,Computer and Technology,Wireless Equipment,20__0,20,0.0,8. p75_trade_value,11144.000000000002,7600.0,22.0,25.0,0.88,0.55,2. BELOW BASELINE,34.0,42.0,0.8095238095238095
