security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AROC,Oils-Energy,Oil and Gas - Field Services,0.65,5915.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0
BRY,Oils-Energy,Oil and Gas - Integrated - United States,0.65,4900.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0
CAPL,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,0.65,30439.0,1. p999999_trade_value,1.0,1,0__1,0,1.0,30439.0,30439.0,30439.0,30439.0,30439.0,30439.0,30439.0
NGS,Oils-Energy,Oil and Gas - Mechanical and and Equipment,0.65,,,,1,0__2,0,2.0,4235.0,4235.0,4235.0,4235.0,4235.0,4235.0,4235.0
NOA,Oils-Energy,Oil and Gas - Mechanical and and Equipment,0.65,7000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
SOBO,Oils-Energy,Oil and Gas - Production and Pipelines,0.65,3800.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
SSL,Oils-Energy,Oil and Gas - Integrated - International,0.65,4490.000000000001,1. p999999_trade_value,1.0,1,0__2,0,2.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0,4490.0
STR,Oils-Energy,Oil and Gas - Royalty Trust - United States,0.65,3075.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0
WHD,Oils-Energy,Oil and Gas - Integrated - United States,0.65,6000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
XPRO,Oils-Energy,Oil and Gas - Production and Pipelines,0.65,4260.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4260.0,4260.0,4260.0,4260.0,4260.0,4260.0,4260.0
