security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AB,Finance,Financial - Investment Management,0.75,,,,11,10__0,10,0.0,16000.0,19250.0,21850.0,22435.0,22493.5,22499.35,22499.94
ABL,Finance,Insurance - Life Insurance,0.75,,,,1,0__2,0,2.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0
ABR,Finance,REIT and Equity Trust,0.75,315000.0,1. p999999_trade_value,1.0,259,25__2,25,2.0,29251.2,72613.5,170644.5,290490.0,312549.0,314754.9,314975.49
ACGL,Finance,Insurance - Property and Casualty,0.75,,,,127,20__0,20,0.0,8505.0,13828.5,30421.3,50601.15,53093.12,53342.31,53367.23
ACIC,Finance,Insurance - Property and Casualty,0.75,7200.0,7. p90_trade_value,2.0,17,10__0,10,0.0,6300.0,7230.0,7326.0,7347.6,7349.76,7349.98,7350.0
ADC,Finance,REIT and Equity Trust - Retail,0.75,,,,4,5__0,5,0.0,6622.0,6811.0,6962.2,6996.22,6999.62,6999.96,7000.0
AFG,Finance,Insurance - Property and Casualty,0.75,3750.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
AFL,Finance,Insurance - Accident and Health,0.75,136375.0,5. p99_trade_value,3.0,203,25__0,25,0.0,14676.0,31639.9,135297.5,175555.95,181378.1,181960.31,182018.53
AGM,Finance,Financial - Mortgage & Related Services,0.75,,,,2,5__3,5,3.0,13820.0,14410.0,14882.0,14988.2,14998.82,14999.88,14999.99
AGNC,Finance,REIT and Equity Trust,0.75,120000.0,1. p999999_trade_value,1.0,379,25__0,25,0.0,16343.6,34993.0,92200.0,116220.0,119622.0,119962.2,119996.22
AGO,Finance,Insurance - Multi line,0.75,,,,42,15__0,15,0.0,5036.0,9019.0,155722.1,240293.21,248750.32,249596.03,249680.6
AHR,Finance,REIT and Equity Trust - Other,0.75,,,,2,5__0,5,0.0,10047.5,10336.25,10567.25,10619.23,10624.42,10624.94,10624.99
AHT,Finance,REIT and Equity Trust - Other,0.75,,,,1,0__2,0,2.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0
AIG,Finance,Insurance - Multi line,0.75,,,,758,30__2,30,2.0,13786.0,21462.75,38466.75,143611.77,201106.68,206856.17,207431.12
AIZ,Finance,Insurance - Multi line,0.75,15480.000000000002,1. p999999_trade_value,1.0,4,5__3,5,3.0,12078.0,13779.0,15139.8,15445.98,15476.6,15479.66,15479.97
AJG,Finance,Insurance - Brokerage,0.75,,,,642,30__2,30,2.0,10029.8,14865.6,39356.55,101275.75,103727.58,103972.76,103997.28
AKR,Finance,REIT and Equity Trust - Retail,0.75,5824.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0
ALEX,Finance,REIT and Equity Trust - Other,0.75,,,,1,0__0,0,0.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0
ALL,Finance,Insurance - Property and Casualty,0.75,,,,531,25__0,25,0.0,19000.0,27775.0,77802.5,253900.0,287290.0,290629.0,290962.9
ALLY,Finance,Financial - Consumer Loans,0.75,,,,766,30__0,30,0.0,18875.0,33816.0,132624.8,279480.0,395148.0,406714.8,407871.48
ALTS,Finance,Financial - Miscellaneous Services,0.75,,,,17,10__0,10,0.0,8120.0,9840.0,9968.0,9996.8,9999.68,9999.97,10000.0
AMBC,Finance,Insurance - Property and Casualty,0.75,,,,45,15__0,15,0.0,47988.0,90024.0,197470.0,199747.0,199974.7,199997.47,199999.75
AMG,Finance,Financial - Investment Management,0.75,9500.0,1. p999999_trade_value,1.0,3,5__0,5,0.0,8566.0,9033.0,9406.6,9490.66,9499.07,9499.91,9499.99
AMH,Finance,REIT and Equity Trust - Residential,0.75,3680.0000000000005,1. p999999_trade_value,1.0,1,0__2,0,2.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0
AMP,Finance,Financial - Investment Management,0.75,,,,187,25__0,25,0.0,13296.0,16575.0,28271.6,32430.84,32943.08,32994.31,32999.43
AMT,Finance,REIT and Equity Trust - Other,0.75,,,,577,30__0,30,0.0,26224.8,54575.0,123342.4,462405.6,605950.56,620305.06,621740.51
AON,Finance,Insurance - Brokerage,0.75,520000.0,1. p999999_trade_value,1.0,451,25__0,25,0.0,15808.0,20250.0,190000.0,502000.0,518200.0,519820.0,519982.0
APAM,Finance,Financial - Investment Management,0.75,,,,2,5__0,5,0.0,4341.5,4405.75,4457.15,4468.72,4469.87,4469.99,4470.0
APLD,Finance,Financial - Miscellaneous Services,0.75,,,,5346,35__2,35,2.0,16099.0,27960.0,98100.0,357271.75,657583.86,686915.89,689849.09
APO,Finance,Financial - Investment Management,0.75,,,,5130,35__0,35,0.0,16000.0,25300.0,57312.17,151742.0,556761.6,601076.16,605507.62
ARCC,Finance,Financial - SBIC & Commercial Industry,0.75,,,,78,20__0,20,0.0,29750.0,100950.0,128450.0,138845.0,139884.5,139988.45,139998.84
ARE,Finance,REIT and Equity Trust - Other,0.75,95250.0,1. p999999_trade_value,1.0,106,20__0,20,0.0,16260.0,39611.25,88562.5,94698.75,95194.88,95244.49,95249.45
ARES,Finance,Financial - Investment Management,0.75,,,,276,25__0,25,0.0,20142.0,45855.0,145172.75,174717.8,179471.78,179947.18,179994.72
ARR,Finance,REIT and Equity Trust,0.75,16379.999999999998,7. p90_trade_value,4.0,33,15__0,15,0.0,16294.0,20888.8,28359.2,29781.92,29924.19,29938.42,29939.84
ASB,Finance,Banks - Midwest,0.75,13500.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0
AVB,Finance,REIT and Equity Trust - Residential,0.75,14100.0,1. p999999_trade_value,1.0,17,10__0,10,0.0,11652.0,13380.0,13956.0,14085.6,14098.56,14099.86,14099.99
AX,Finance,Financial - Miscellaneous Services,0.75,23000.0,1. p999999_trade_value,1.0,45,15__0,15,0.0,12873.0,18704.0,22428.0,22942.8,22994.28,22999.43,22999.94
AXP,Finance,Financial - Miscellaneous Services,0.75,,,,9225,40__0,40,0.0,15367.0,25045.0,62740.8,276088.0,711171.46,1151621.15,1195666.11
AXS,Finance,Insurance - Property and Casualty,0.75,,,,4,5__0,5,0.0,4663.0,4849.0,4997.8,5031.28,5034.63,5034.96,5035.0
BAC,Finance,Financial - Investment Bank,0.75,240000.0,4. p999_trade_value,15.0,13151,40__0,40,0.0,15631.0,25620.5,65570.0,240000.0,832643.05,1121324.76,1150939.48
BAM,Finance,Financial - Miscellaneous Services,0.75,12000.0,6. p95_trade_value,15.0,287,25__0,25,0.0,9012.0,11928.0,112345.2,182406.3,196035.63,197398.56,197534.86
BANC,Finance,Banks - Southwest,0.75,6266.0,8. p75_trade_value,5.0,13,10__0,10,0.0,10359.0,20261.6,31615.52,34170.15,34425.62,34451.16,34453.72
BAP,Finance,Banks - Foreign,0.75,4509.999999999999,3. p9999_trade_value,1.0,3,5__0,5,0.0,4468.0,4489.0,4505.8,4509.58,4509.96,4510.0,4510.0
BBAR,Finance,Banks - Foreign,0.75,7200.0,8. p75_trade_value,4.0,17,10__0,10,0.0,8414.0,12229.0,23361.8,25866.68,26117.17,26142.22,26144.72
