security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
BJ,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,1. p999999_trade_value,312500.0,312500.0,0.0,1.0,0.0,0.75,2. BELOW BASELINE,0.0,1.0,0.0
BJ,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,5. p99_trade_value,158320.0,66400.0,2.0,6.0,0.3333333333333333,0.75,2. BELOW BASELINE,2.0,7.0,0.2857142857142857
BJ,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,6. p95_trade_value,57200.0,16400.0,15.0,25.0,0.6,0.75,2. BELOW BASELINE,17.0,32.0,0.53125
BJ,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,7. p90_trade_value,16000.0,11479.999999999998,23.0,32.0,0.71875,0.75,2. BELOW BASELINE,40.0,64.0,0.625
BJ,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,8. p75_trade_value,11250.0,6735.000000000001,57.0,96.0,0.59375,0.75,2. BELOW BASELINE,97.0,160.0,0.60625
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,1. p999999_trade_value,877710.0,877710.0,1.0,1.0,1.0,0.75,1. ABOVE BASELINE,1.0,1.0,1.0
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,5. p99_trade_value,383280.0,55894.99999999999,3.0,6.0,0.5,0.75,2. BELOW BASELINE,4.0,7.0,0.5714285714285714
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,6. p95_trade_value,51000.0,17600.0,20.0,28.0,0.7142857142857143,0.75,2. BELOW BASELINE,24.0,35.0,0.6857142857142857
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,7. p90_trade_value,17500.0,13636.000000000002,27.0,35.0,0.7714285714285715,0.75,2. BELOW BASELINE,51.0,70.0,0.7285714285714285
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,8. p75_trade_value,13566.0,7350.0,56.0,103.0,0.5436893203883495,0.75,2. BELOW BASELINE,107.0,173.0,0.6184971098265896
CLX,Consumer Staples,Consumer Products - Staples,30__0,30,0.0,1. p999999_trade_value,300000.0,300000.0,0.0,1.0,0.0,0.75,2. BELOW BASELINE,0.0,1.0,0.0
CLX,Consumer Staples,Consumer Products - Staples,30__0,30,0.0,5. p99_trade_value,275000.0,156000.0,4.0,7.0,0.5714285714285714,0.75,2. BELOW BASELINE,4.0,8.0,0.5
CLX,Consumer Staples,Consumer Products - Staples,30__0,30,0.0,6. p95_trade_value,140000.0,35140.0,17.0,31.0,0.5483870967741935,0.75,2. BELOW BASELINE,21.0,39.0,0.5384615384615384
CLX,Consumer Staples,Consumer Products - Staples,30__0,30,0.0,7. p90_trade_value,35000.0,22375.0,15.0,38.0,0.39473684210526316,0.75,2. BELOW BASELINE,36.0,77.0,0.4675324675324675
CLX,Consumer Staples,Consumer Products - Staples,30__0,30,0.0,8. p75_trade_value,22275.0,9300.0,55.0,115.0,0.4782608695652174,0.75,2. BELOW BASELINE,91.0,192.0,0.4739583333333333
