security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
CL,Consumer Staples,Consumer Products - Staples,30__2,30,2.0,1. p999999_trade_value,877710.0,877710.0,O:CL250620P00090000,CL,P,90.0,2025-06-20,231,0,301,1.7,1747924880022000000,5163,877710.0,2025-05-22,Single Leg Floor Trade,Consumer Staples,Consumer Products - Staples,91.07,91.98,90.47,90.9,1,5.943351046425497,1,1,0,0,0
DNUT,Consumer Staples,Consumer Products - Staples,10__0,10,0.0,1. p999999_trade_value,66115.0,66115.0,O:DNUT241115C00012500,DNUT,C,12.5,2024-11-15,229,0,308,0.35,1730827285193000000,1889,66115.0,2024-11-05,Single Leg Cross Non ISO,Consumer Staples,Consumer Products - Staples,11.75,12.22,11.73,12.21,1,4.820300002272109,1,1,0,0,0
DNUT,Consumer Staples,Consumer Products - Staples,10__0,10,0.0,7. p90_trade_value,11060.0,11060.0,O:DNUT241115C00012500,DNUT,C,12.5,2024-11-15,209,0,302,0.35,1730823449179000000,316,11060.0,2024-11-05,Automatic Execution,Consumer Staples,Consumer Products - Staples,11.75,12.22,11.73,12.21,2,4.043755126968679,2,1,0,0,0
EYE,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,6. p95_trade_value,24000.0,24000.0,O:EYE250516C00015000,EYE,C,15.0,2025-05-16,231,0,313,0.1,1745522066245000000,2400,24000.0,2025-04-24,Single Leg Floor Trade,Consumer Staples,Consumer Products - Staples,11.61,12.34,11.505,12.17,2,4.380211241711606,1,1,1,1,0
EYE,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,1. p999999_trade_value,68380.0,68380.0,O:EYE250620C00020000,EYE,C,20.0,2025-06-20,241,0,323,0.65,1747840494040000000,1052,68380.0,2025-05-21,Stock Options Cross,Consumer Staples,Consumer Products - Staples,18.99,19.22,18.562,18.65,1,4.834929096460576,1,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,323,0.5,1730211862216000000,198,9900.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,10,3.99563519459755,4,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,323,0.55,1730210640827000000,190,10450.000000000002,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,8,4.019116290447073,3,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,323,0.55,1730213929029000000,186,10230.000000000002,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,9,4.00987563371216,3,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,7. p90_trade_value,12500.0,19880.0,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,323,0.7,1730222338449000000,284,19880.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,4,4.298416380061295,2,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,7. p90_trade_value,12500.0,19880.0,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,323,0.55,1730213929005000000,314,17270.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,5,4.2372923375674585,2,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,7. p90_trade_value,12500.0,19880.0,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,325,0.5,1730210531147000000,250,12500.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,6,4.096910013008056,2,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,7. p90_trade_value,12500.0,19880.0,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,325,0.5,1730210531134000000,250,12500.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,7,4.096910013008056,3,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,325,0.5,1730210531158000000,154,7700.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,12,3.886490725172482,4,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,6. p95_trade_value,23700.0,119130.00000000001,O:GO241115P00015000,GO,P,15.0,2024-11-15,227,0,302,0.55,1730213929135000000,2166,119130.00000000001,2024-10-29,Single Leg Auction Non ISO,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,2,5.076021141783546,1,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,6. p95_trade_value,23700.0,119130.00000000001,O:GO241115P00015000,GO,P,15.0,2024-11-15,209,0,302,0.5,1730213876845000000,474,23700.0,2024-10-29,Automatic Execution,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,3,4.3747483460101035,1,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,1. p999999_trade_value,288750.00000000006,288750.00000000006,O:GO241115P00015000,GO,P,15.0,2024-11-15,231,0,323,0.55,1730209289985000000,5250,288750.00000000006,2024-10-29,Single Leg Floor Trade,Consumer Staples,Consumer Products - Staples,16.84,17.12,16.5134,16.61,1,5.460521992900201,1,1,0,0,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO250321P00015000,GO,P,15.0,2025-03-21,233,0,302,0.6,1740496586962000000,120,7200.0,2025-02-25,Multi Leg Auction,Consumer Staples,Consumer Products - Staples,15.85,16.22,15.675,15.74,13,3.8573324964312685,5,1,1,1,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO250321P00015000,GO,P,15.0,2025-03-21,233,0,302,0.6,1740496586962000000,120,7200.0,2025-02-25,Multi Leg Auction,Consumer Staples,Consumer Products - Staples,15.85,16.22,15.675,15.74,14,3.8573324964312685,5,1,1,1,0
GO,Consumer Staples,Consumer Products - Staples,15__0,15,0.0,8. p75_trade_value,7200.0,10450.000000000002,O:GO250321P00015000,GO,P,15.0,2025-03-21,233,0,302,0.6,1740496586962000000,159,9540.0,2025-02-25,Multi Leg Auction,Consumer Staples,Consumer Products - Staples,15.85,16.22,15.675,15.74,11,3.979548374704095,4,1,1,1,0
