security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ALGT,Transportation,Transportation - Airline,0.55,9625.0,8. p75_trade_value,16.0,63,20__0,20,0.0,21861.0,25956.0,35995.6,37457.56,37603.76,37618.38,37619.84
CPA,Transportation,Transportation - Airline,0.55,,,,65,20__0,20,0.0,11210.4,15266.0,30198.4,52915.84,55187.58,55414.76,55437.48
HRI,Transportation,Transportation - Equipment and Leasing,0.55,,,,80,20__0,20,0.0,19415.0,22172.5,26110.8,28585.08,28832.51,28857.25,28859.73
MATX,Transportation,Transportation - Services,0.55,544439.0,1. p999999_trade_value,1.0,72,20__2,20,2.0,43905.0,189779.25,537686.19,543763.72,544371.47,544432.25,544438.32
NMM,Transportation,Transportation - Shipping,0.55,8560.0,8. p75_trade_value,42.0,168,20__0,20,0.0,11000.0,11958.0,29850.6,34791.25,34979.13,34997.91,34999.79
OMEX,Transportation,Transportation - Shipping,0.55,40500.0,1. p999999_trade_value,1.0,153,20__0,20,0.0,10144.0,14096.0,31346.8,39259.68,40375.97,40487.6,40498.76
SBLK,Transportation,Transportation - Shipping,0.55,,,,114,20__0,20,0.0,11826.0,15626.5,28850.95,58571.06,61864.11,62193.41,62226.34
SKYW,Transportation,Transportation - Airline,0.55,,,,68,20__0,20,0.0,16021.0,20412.0,26388.4,30898.84,31349.88,31394.99,31399.5
TNK,Transportation,Transportation - Shipping,0.55,,,,103,20__0,20,0.0,14801.0,20900.0,53284.56,74186.64,76268.66,76476.87,76497.69
TRMD,Transportation,Transportation - Shipping,0.55,31160.000000000004,6. p95_trade_value,4.0,65,20__0,20,0.0,21046.0,31018.0,62257.32,75469.03,76790.2,76922.32,76935.53
WAB,Transportation,Transportation - Equipment and Leasing,0.55,,,,73,20__1,20,1.0,61900.0,83280.0,242800.0,249280.0,249928.0,249992.8,249999.28
ZTO,Transportation,Transportation - Services,0.55,89370.0,1. p999999_trade_value,1.0,80,20__0,20,0.0,14483.0,29974.5,82473.3,88680.33,89301.03,89363.1,89369.31
