security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
EVTC,Business Services,Financial Transaction Services,0__2,0,2.0,1. p999999_trade_value,4000.0,4000.0,O:EVTC250321C00035000,EVTC,C,35.0,2025-03-21,209,0,325,0.4,1740508876122000000,100,4000.0,2025-02-25,Automatic Execution,Business Services,Financial Transaction Services,33.15,33.56,32.66,32.66,1,3.6020599913279625,1,1,1,1,0
FCFS,Business Services,Financial Transaction Services,5__0,5,0.0,1. p999999_trade_value,8080.0,8080.0,O:FCFS250321P00110000,FCFS,P,110.0,2025-03-21,232,0,313,2.02,1740408551532000000,40,8080.0,2025-02-24,Multi Leg auto-electronic trade,Business Services,Financial Transaction Services,114.78,114.94,113.825,114.36,1,3.907411360774586,1,1,0,0,0
FCFS,Business Services,Financial Transaction Services,5__0,5,0.0,8. p75_trade_value,4160.0,4160.0,O:FCFS250321P00110000,FCFS,P,110.0,2025-03-21,232,0,300,1.6,1740409819117000000,26,4160.0,2025-02-24,Multi Leg auto-electronic trade,Business Services,Financial Transaction Services,114.78,114.94,113.825,114.36,2,3.6190933306267428,2,1,0,0,0
FOUR,Business Services,Financial Transaction Services,30__2,30,2.0,1. p999999_trade_value,311200.0,311200.0,O:FOUR250516C00085000,FOUR,C,85.0,2025-05-16,235,0,300,3.89,1745847998291000000,800,311200.0,2025-04-28,Multi Leg floor trade,Business Services,Financial Transaction Services,81.05,82.7499,79.13,79.66,1,5.493039588317651,1,1,1,1,0
MA,Business Services,Financial Transaction Services,40__3,40,3.0,1. p999999_trade_value,432500.0,432500.0,O:MA250117P00520000,MA,P,520.0,2025-01-17,235,0,300,8.65,1734631700084000000,500,432500.0,2024-12-19,Multi Leg floor trade,Business Services,Financial Transaction Services,524.16,529.22,522.2,523.28,1,5.635986111800833,1,1,0,0,0
MQ,Business Services,Financial Transaction Services,20__2,20,2.0,6. p95_trade_value,23650.0,150400.0,O:MQ250321P00003000,MQ,P,3.0,2025-03-21,231,0,323,0.05,1740148802993000000,8000,40000.0,2025-02-21,Single Leg Floor Trade,Business Services,Financial Transaction Services,3.92,3.94,3.65,3.69,3,4.6020599913279625,1,0,0,0,1
MQ,Business Services,Financial Transaction Services,20__2,20,2.0,1. p999999_trade_value,282000.0,282000.0,O:MQ250321C00004000,MQ,C,4.0,2025-03-21,231,0,323,0.25,1740598894917000000,11280,282000.0,2025-02-26,Single Leg Floor Trade,Business Services,Financial Transaction Services,3.78,3.85,3.48,3.51,1,5.450249108319361,1,1,1,1,0
MQ,Business Services,Financial Transaction Services,20__2,20,2.0,6. p95_trade_value,23650.0,150400.0,O:MQ250321C00004000,MQ,C,4.0,2025-03-21,231,0,323,0.2,1740598894917000000,7520,150400.0,2025-02-26,Single Leg Floor Trade,Business Services,Financial Transaction Services,3.78,3.85,3.48,3.51,2,5.177247836255623,1,1,1,1,0
MQ,Business Services,Financial Transaction Services,20__2,20,2.0,6. p95_trade_value,23650.0,150400.0,O:MQ250321C00004000,MQ,C,4.0,2025-03-21,209,0,316,0.25,1740598798271000000,946,23650.0,2025-02-26,Automatic Execution,Business Services,Financial Transaction Services,3.78,3.85,3.48,3.51,4,4.37383114507383,1,1,1,1,0
PAGS,Business Services,Financial Transaction Services,15__0,15,0.0,1. p999999_trade_value,112500.0,112500.0,O:PAGS250516C00010000,PAGS,C,10.0,2025-05-16,235,0,301,0.45,1745609378180000000,2500,112500.0,2025-04-25,Multi Leg floor trade,Business Services,Financial Transaction Services,9.62,9.89,9.57,9.88,1,5.051152522447381,1,1,0,0,0
